method,example_index,example_id,session_index,dialogue_id,status,error,llm_call_count,llm_input_tokens,llm_output_tokens,llm_total_tokens,embedding_call_count,embedding_input_tokens,embedding_total_tokens,raw_session_input_tokens,extracted_memory_count,stored_memory_count_after_session,stored_memory_content_tokens_after_session,stored_memory_serialized_tokens_after_session,elapsed_seconds
langmem,5,dev_0015,7,20_00010,OK,,4,1862,4436,6298,3,122,122,289,3,29,870,1674,357.10527658462524
langmem,5,dev_0015,8,19_00107,OK,,4,2598,4468,7066,3,146,146,455,3,32,943,1849,359.5323283672333
langmem,5,dev_0015,9,17_00066,OK,,4,3298,4457,7755,3,139,139,591,3,35,1010,2023,357.75093817710876
langmem,5,dev_0015,10,19_00029,OK,,1,684,321,1005,6,267,267,450,6,41,1198,2327,26.339856147766113
langmem,6,dev_0020,1,6_00117,OK,,4,1258,4461,5719,3,115,115,163,3,3,42,144,376.5945632457733
langmem,6,dev_0020,2,1_00084,OK,,4,1642,4452,6094,3,126,126,253,3,6,94,303,354.4895091056824
langmem,6,dev_0020,3,18_00108,OK,,4,2138,4453,6591,3,144,144,352,3,9,163,480,359.0920264720917
langmem,6,dev_0020,4,12_00034,OK,,4,2354,4475,6829,3,154,154,377,3,12,245,673,359.85711431503296
langmem,6,dev_0020,5,3_00121,OK,,4,1134,4422,5556,3,112,112,148,3,15,285,816,354.22957253456116
langmem,6,dev_0020,6,13_00123,OK,,4,3454,4443,7897,3,131,131,620,3,18,344,983,355.06250047683716
langmem,6,dev_0020,7,9_00104,OK,,4,1242,4479,5721,3,136,136,168,3,21,408,1155,361.42128324508667
langmem,6,dev_0020,8,11_00106,OK,,4,1962,4486,6448,3,140,140,300,3,24,476,1329,360.0852382183075
langmem,6,dev_0020,9,9_00113,OK,,4,1286,4446,5732,3,131,131,172,3,27,535,1490,356.95307970046997
langmem,6,dev_0020,10,20_00012,OK,,1,497,330,827,6,296,296,307,6,33,750,1831,29.99196147918701
langmem,7,dev_0021,1,14_00058,OK,,4,1766,4479,6245,3,133,133,270,3,3,58,166,385.0518491268158
langmem,7,dev_0021,2,5_00053,OK,,4,882,4437,5319,3,121,121,90,3,6,107,320,354.1122009754181
langmem,7,dev_0021,3,16_00010,OK,,4,2430,4483,6913,3,160,160,410,3,9,194,517,362.8964493274689
langmem,7,dev_0021,4,6_00078,OK,,4,2558,4466,7024,3,128,128,427,3,12,249,682,360.0492422580719
langmem,7,dev_0021,5,6_00061,OK,,4,2098,4452,6550,3,142,142,347,3,15,319,860,356.3190460205078
langmem,7,dev_0021,6,13_00060,OK,,4,1898,4462,6360,3,131,131,287,3,18,376,1024,356.8636782169342
langmem,7,dev_0021,7,9_00061,OK,,4,1658,4472,6130,3,129,129,255,3,21,432,1183,359.4868395328522
langmem,7,dev_0021,8,15_00031,OK,,4,2094,4456,6550,3,142,142,337,3,24,501,1354,355.1957883834839
langmem,7,dev_0021,9,20_00091,OK,,4,1990,4459,6449,3,115,115,310,3,27,544,1502,358.6758966445923
langmem,8,dev_0022,1,16_00021,OK,,4,2278,4443,6721,3,132,132,372,3,3,60,165,360.9421863555908
langmem,8,dev_0022,2,10_00102,OK,,4,1562,4476,6038,3,128,128,237,3,6,116,327,345.6474075317383
langmem,8,dev_0022,3,17_00107,OK,,4,4094,4456,8550,3,148,148,755,3,9,191,507,359.13511085510254
langmem,8,dev_0022,4,16_00064,OK,,1,355,357,712,4,190,190,171,4,13,319,731,37.13938093185425
langmem,8,dev_0022,5,18_00077,OK,,4,2046,4474,6520,3,155,155,330,3,16,401,917,361.07478642463684
langmem,8,dev_0022,6,3_00044,OK,,4,1602,4491,6093,3,156,156,242,3,19,485,1104,359.6900703907013
langmem,8,dev_0022,7,2_00003,OK,,4,1350,4438,5788,3,124,124,183,3,22,536,1263,354.6474404335022
langmem,8,dev_0022,8,16_00057,OK,,4,2066,4449,6515,3,132,132,349,3,25,596,1428,357.4814612865448
langmem,8,dev_0022,9,9_00091,OK,,4,1106,4450,5556,3,132,132,146,3,28,653,1595,354.8066716194153
langmem,9,dev_0025,1,12_00044,OK,,4,2342,4463,6805,3,144,144,357,3,3,72,175,376.25825357437134
langmem,9,dev_0025,2,17_00020,OK,,4,1594,4469,6063,3,121,121,236,3,6,121,333,355.87613320350647
langmem,9,dev_0025,3,9_00100,OK,,4,870,4431,5301,3,119,119,85,3,9,167,485,356.9062497615814
langmem,9,dev_0025,4,18_00100,OK,,4,1926,4490,6416,3,140,140,298,3,12,235,667,361.31791162490845
langmem,9,dev_0025,5,9_00086,OK,,4,1394,4462,5856,3,120,120,200,3,15,283,824,357.87609934806824
langmem,9,dev_0025,6,1_00064,OK,,4,1262,4470,5732,3,125,125,172,3,18,335,983,357.37956166267395
langmem,9,dev_0025,7,2_00011,OK,,4,1146,4433,5579,3,116,116,142,3,21,378,1128,357.5416011810303
langmem,9,dev_0025,8,4_00106,OK,,1,537,349,886,6,304,304,328,6,27,596,1485,32.96766424179077
langmem,10,dev_0027,1,19_00068,OK,,1,397,311,708,6,265,265,191,6,5,152,255,28.713781118392944
langmem,10,dev_0027,2,7_00052,OK,,1,403,586,989,6,332,332,221,6,10,377,579,44.008678674697876
langmem,10,dev_0027,3,1_00124,OK,,4,1206,4431,5637,3,112,112,144,3,13,417,727,339.09114718437195
langmem,10,dev_0027,4,7_00049,OK,,4,1214,4427,5641,3,116,116,160,3,16,459,877,353.9686939716339
langmem,10,dev_0027,5,1_00014,OK,,4,1246,4463,5709,3,122,122,161,3,19,509,1033,360.3434932231903
langmem,10,dev_0027,6,2_00064,OK,,4,1930,4464,6394,3,128,128,297,3,22,563,1196,359.4068856239319
langmem,10,dev_0027,7,3_00076,OK,,4,1190,4448,5638,2,92,92,152,2,24,607,1311,356.79462575912476
langmem,11,dev_0028,1,2_00037,OK,,4,1402,4458,5860,3,115,115,195,3,3,43,152,373.7909486293793
langmem,11,dev_0028,2,14_00098,OK,,4,1834,4468,6302,3,123,123,275,3,6,91,312,353.4830377101898
langmem,11,dev_0028,3,8_00059,OK,,4,1610,4437,6047,3,122,122,236,3,9,139,468,357.101598739624
langmem,11,dev_0028,4,10_00123,OK,,4,1698,4470,6168,3,126,126,239,3,12,190,628,359.56853222846985
langmem,11,dev_0028,5,14_00024,OK,,1,715,347,1062,6,293,293,488,6,18,398,967,32.90761351585388
langmem,11,dev_0028,6,10_00110,OK,,4,1530,4472,6002,3,133,133,222,3,21,459,1133,358.663028717041
langmem,11,dev_0028,7,1_00027,OK,,4,1550,4478,6028,3,132,132,231,3,24,519,1298,358.3989222049713
langmem,11,dev_0028,8,16_00038,OK,,4,2762,4443,7205,3,129,129,454,3,27,573,1455,356.67375230789185
langmem,11,dev_0028,9,1_00013,OK,,1,383,350,733,6,299,299,219,6,32,752,1755,30.477919816970825
langmem,12,dev_0029,1,12_00006,OK,,4,2446,4438,6884,3,127,127,394,3,3,54,160,356.82982778549194
langmem,12,dev_0029,2,2_00013,OK,,4,1186,4434,5620,3,117,117,150,3,6,99,314,337.7769191265106
langmem,12,dev_0029,3,9_00009,OK,,4,1790,4445,6235,3,128,128,261,3,9,154,474,357.57763934135437
langmem,12,dev_0029,4,8_00084,OK,,1,501,348,849,6,281,281,303,6,15,357,795,35.68485474586487
langmem,12,dev_0029,5,17_00065,OK,,4,3438,4483,7921,3,155,155,612,3,18,440,985,360.661030292511
langmem,12,dev_0029,6,14_00044,OK,,4,1806,4457,6263,3,147,147,294,3,21,515,1162,357.2814853191376
langmem,12,dev_0029,7,5_00023,OK,,4,934,4440,5374,3,127,127,111,3,24,567,1329,354.60303688049316
langmem,12,dev_0029,8,12_00000,OK,,4,2674,4472,7146,3,145,145,445,3,27,640,1507,361.5286753177643
langmem,13,dev_0030,1,2_00104,OK,,4,1370,4425,5795,3,111,111,180,3,3,39,148,351.8937118053436
langmem,13,dev_0030,2,1_00024,OK,,4,1418,4440,5858,3,127,127,201,3,6,94,312,333.0582127571106
langmem,13,dev_0030,3,8_00016,OK,,4,2534,4466,7000,3,140,140,426,3,9,160,486,359.4913241863251
langmem,13,dev_0030,4,6_00122,OK,,1,505,467,972,6,265,265,318,6,15,316,800,47.25485348701477
langmem,13,dev_0030,5,8_00125,OK,,4,1982,4474,6456,3,128,128,311,3,18,371,961,359.52346873283386
langmem,13,dev_0030,6,14_00110,OK,,4,2742,4501,7243,3,155,155,454,3,21,453,1154,361.89975333213806
langmem,13,dev_0030,7,9_00078,OK,,4,1494,4449,5943,3,140,140,222,3,24,519,1327,355.78094935417175
langmem,13,dev_0030,8,14_00032,OK,,4,1670,4459,6129,3,143,143,238,3,27,590,1504,359.49865078926086
langmem,13,dev_0030,9,4_00060,OK,,4,2106,4462,6568,3,140,140,344,3,30,657,1673,356.2234001159668
langmem,13,dev_0030,10,4_00046,OK,,4,1362,4453,5815,3,135,135,182,3,33,719,1843,358.2673850059509
langmem,14,dev_0031,1,9_00067,OK,,4,2446,4436,6882,3,124,124,428,3,3,49,159,355.5580024719238
langmem,14,dev_0031,2,6_00091,OK,,4,1438,4457,5895,3,117,117,202,3,6,94,310,338.69163632392883
langmem,14,dev_0031,3,17_00040,OK,,4,2118,4437,6555,3,128,128,344,3,9,150,466,356.37965416908264
langmem,14,dev_0031,4,6_00079,OK,,4,1966,4475,6441,3,131,131,323,3,12,209,633,359.5580852031708
langmem,14,dev_0031,5,5_00024,OK,,4,1630,4478,6108,3,130,130,249,3,15,267,802,360.8747751712799
langmem,14,dev_0031,6,2_00016,OK,,4,1354,4456,5810,3,115,115,188,3,18,310,951,356.5979347229004
langmem,14,dev_0031,7,1_00015,OK,,4,1738,4468,6206,3,121,121,275,3,21,359,1103,359.24331641197205
langmem,14,dev_0031,8,5_00089,OK,,4,854,4412,5266,2,84,84,83,2,23,395,1209,352.376549243927
langmem,14,dev_0031,9,14_00121,OK,,4,1818,4481,6299,3,135,135,280,3,26,457,1378,360.80035185813904
langmem,14,dev_0031,10,5_00017,OK,,4,1350,4453,5803,3,129,129,180,3,29,510,1542,360.24164032936096
langmem,15,dev_0032,1,10_00124,OK,,4,1154,4443,5597,3,126,126,145,3,3,53,159,361.27642798423767
langmem,15,dev_0032,2,15_00097,OK,,4,2054,4437,6491,3,130,130,334,3,6,110,328,342.4256658554077
langmem,15,dev_0032,3,18_00087,OK,,4,1926,4455,6381,3,144,144,303,3,9,179,500,358.903528213501
langmem,15,dev_0032,4,2_00088,OK,,4,1426,4440,5866,3,124,124,189,3,12,231,657,355.97965693473816
langmem,15,dev_0032,5,11_00112,OK,,4,3146,4453,7599,3,143,143,548,3,15,302,831,358.73940920829773
langmem,15,dev_0032,6,12_00011,OK,,4,2610,4448,7058,3,137,137,439,3,18,367,1004,355.7406222820282
langmem,15,dev_0032,7,19_00100,OK,,4,2082,4443,6525,3,125,125,336,3,21,420,1160,357.03663063049316
langmem,16,dev_0035,1,2_00123,OK,,4,1434,4473,5907,3,124,124,199,3,3,52,159,382.2715198993683
langmem,16,dev_0035,2,16_00069,OK,,4,2070,4450,6520,3,131,131,333,3,6,111,326,355.12043499946594
langmem,16,dev_0035,3,12_00126,OK,,4,1010,4429,5439,3,117,117,118,3,9,156,480,356.72729444503784
langmem,16,dev_0035,4,20_00001,OK,,4,1646,4465,6111,3,123,123,241,3,12,207,642,359.3753743171692
langmem,16,dev_0035,5,15_00025,OK,,1,673,396,1069,6,336,336,464,6,18,463,1018,34.508142948150635
langmem,16,dev_0035,6,16_00086,OK,,4,1762,4468,6230,3,126,126,253,3,21,517,1177,358.37058424949646
langmem,17,dev_0036,1,3_00116,OK,,4,1362,4441,5803,3,124,124,195,3,3,52,158,358.0496335029602
langmem,17,dev_0036,2,20_00062,OK,,1,413,502,915,6,283,283,211,6,9,255,484,35.48621582984924
langmem,17,dev_0036,3,6_00004,OK,,4,1206,4433,5639,3,124,124,165,3,12,306,640,353.69577836990356
langmem,17,dev_0036,4,2_00033,OK,,4,1174,4423,5597,3,113,113,149,3,15,346,788,358.7726843357086
langmem,17,dev_0036,5,15_00054,OK,,4,2542,4466,7008,3,151,151,425,3,18,425,977,361.53590297698975
langmem,18,dev_0037,1,14_00055,OK,,4,1494,4456,5950,2,104,104,194,2,2,55,126,373.1036500930786
langmem,18,dev_0037,2,7_00004,OK,,4,1298,4454,5752,3,138,138,178,3,5,118,300,352.08042907714844
langmem,18,dev_0037,3,15_00085,OK,,4,2170,4448,6618,3,134,134,341,3,8,180,468,358.3484523296356
langmem,18,dev_0037,4,11_00125,OK,,1,478,404,882,6,348,348,256,6,14,448,859,37.15166640281677
langmem,18,dev_0037,5,5_00103,OK,,4,818,4438,5256,3,128,128,81,3,17,503,1019,356.9959146976471
langmem,19,dev_0038,1,8_00018,OK,,2,1312,1162,2474,6,328,328,438,6,6,255,381,90.64579582214355
langmem,19,dev_0038,2,16_00068,OK,,4,1906,4424,6330,3,115,115,301,3,9,298,530,339.56930136680603
langmem,19,dev_0038,3,8_00019,OK,,4,2426,4471,6897,3,143,143,406,3,12,368,708,357.78435230255127
langmem,19,dev_0038,4,12_00012,OK,,1,496,409,905,6,362,362,253,6,18,654,1115,31.77960968017578
langmem,19,dev_0038,5,19_00062,OK,,1,561,374,935,6,334,334,338,6,24,906,1495,29.526435613632202
langmem,20,dev_0039,1,20_00072,OK,,4,2238,4474,6712,3,128,128,360,3,3,56,158,381.9135537147522
langmem,20,dev_0039,2,6_00066,OK,,4,2234,4455,6689,3,134,134,361,3,6,118,326,356.1548807621002
langmem,20,dev_0039,3,16_00011,OK,,4,2046,4489,6535,3,149,149,325,3,9,195,511,362.6822519302368
langmem,20,dev_0039,4,11_00113,OK,,4,2494,4461,6955,3,139,139,405,3,12,262,683,358.4662115573883
langmem,20,dev_0039,5,20_00016,OK,,4,1738,4441,6179,3,113,113,261,3,15,303,825,355.18459820747375
langmem,20,dev_0039,6,1_00093,OK,,4,1506,4456,5962,3,121,121,213,3,18,352,983,356.2285792827606
langmem,21,dev_0040,1,4_00019,OK,,4,1622,4490,6112,3,138,138,244,3,3,66,169,387.08186054229736
langmem,21,dev_0040,2,4_00002,OK,,4,1146,4460,5606,3,117,117,151,3,6,111,320,355.34309697151184
langmem,21,dev_0040,3,6_00021,OK,,4,1250,4475,5725,3,133,133,173,3,9,172,481,363.2169301509857
langmem,21,dev_0040,4,15_00043,OK,,4,1954,4458,6412,3,141,141,302,3,12,240,655,360.0753712654114
langmem,21,dev_0040,5,8_00117,OK,,4,1834,4475,6309,3,131,131,297,3,15,299,822,358.25664710998535
langmem,21,dev_0040,6,2_00030,OK,,4,1446,4456,5902,3,112,112,205,3,18,339,970,355.90394377708435
langmem,21,dev_0040,7,12_00099,OK,,3,1398,2834,4232,6,278,278,276,6,24,539,1286,223.7613136768341
langmem,21,dev_0040,8,1_00104,OK,,4,1510,4457,5967,3,122,122,221,3,27,589,1441,357.7286374568939
langmem,21,dev_0040,9,4_00042,OK,,4,1642,4481,6123,3,136,136,229,3,30,653,1611,360.4847733974457
langmem,21,dev_0040,10,3_00085,OK,,4,1254,4514,5768,3,162,162,158,3,33,743,1810,364.81322836875916
langmem,22,dev_0041,1,19_00106,OK,,4,1850,4466,6316,3,124,124,282,3,3,52,158,380.15062284469604
langmem,22,dev_0041,2,9_00120,OK,,2,730,1085,1815,6,260,260,216,6,8,198,416,82.05365824699402
langmem,22,dev_0041,3,10_00040,OK,,1,335,543,878,6,305,305,171,6,13,386,706,42.28156661987305
langmem,22,dev_0041,4,20_00087,OK,,1,582,517,1099,6,277,277,363,6,19,583,1032,41.34210777282715
langmem,22,dev_0041,5,18_00034,OK,,4,2522,4436,6958,3,124,124,410,3,22,635,1192,356.74399614334106
langmem,22,dev_0041,6,9_00117,OK,,4,914,4458,5372,3,120,120,93,3,25,680,1339,360.08224654197693
langmem,22,dev_0041,7,1_00122,OK,,4,1894,4471,6365,3,124,124,290,3,28,732,1495,360.5624725818634
langmem,22,dev_0041,8,14_00073,OK,,4,1882,4458,6340,3,144,144,286,3,31,802,1674,357.1886670589447
langmem,22,dev_0041,9,15_00048,OK,,4,1910,4478,6388,3,147,147,291,3,34,876,1859,360.50578355789185
langmem,22,dev_0041,10,1_00022,OK,,1,466,360,826,6,308,308,286,6,40,1086,2222,28.39989995956421
langmem,23,dev_0042,1,19_00079,OK,,1,830,350,1180,6,316,316,599,6,6,236,368,32.66658663749695
langmem,23,dev_0042,2,13_00029,OK,,1,398,571,969,6,314,314,230,6,12,472,728,42.68897604942322
langmem,23,dev_0042,3,16_00060,OK,,4,1822,4486,6308,3,133,133,284,3,15,533,893,343.2887907028198
langmem,23,dev_0042,4,17_00064,OK,,4,3306,4468,7774,3,153,153,623,3,18,614,1085,356.86923480033875
langmem,23,dev_0042,5,4_00088,OK,,4,1558,4435,5993,3,125,125,228,3,21,666,1244,358.17862248420715
langmem,23,dev_0042,6,3_00056,OK,,4,2198,4480,6678,3,142,142,363,3,24,736,1416,360.3086290359497
langmem,23,dev_0042,7,19_00041,OK,,1,673,355,1028,6,311,311,464,6,27,848,1580,28.33282232284546
langmem,23,dev_0042,8,1_00118,OK,,4,2002,4448,6450,3,122,122,325,3,30,898,1737,357.0868580341339
langmem,24,dev_0044,1,18_00092,OK,,4,1318,4464,5782,3,143,143,155,3,3,69,179,378.35949778556824
langmem,24,dev_0044,2,15_00102,OK,,4,1982,4449,6431,3,135,135,312,3,6,131,345,354.52204418182373
langmem,24,dev_0044,3,8_00056,OK,,2,1070,1321,2391,6,324,324,329,6,12,377,709,104.51172614097595
langmem,24,dev_0044,4,1_00030,OK,,4,962,4437,5399,3,128,128,111,3,15,431,873,358.5029675960541
langmem,24,dev_0044,5,6_00074,OK,,4,2958,4465,7423,3,124,124,548,3,18,483,1028,359.6588270664215
langmem,24,dev_0044,6,13_00050,OK,,4,2450,4479,6929,3,164,164,411,3,21,573,1225,358.96980905532837
langmem,24,dev_0044,7,19_00046,OK,,1,693,388,1081,7,343,343,442,7,28,818,1620,31.091161012649536
langmem,24,dev_0044,8,10_00067,OK,,4,1210,4476,5686,3,134,134,148,3,31,880,1789,360.22603130340576
langmem,25,dev_0045,1,13_00122,OK,,4,2502,4453,6955,3,143,143,437,3,3,71,181,368.4011890888214
langmem,25,dev_0045,2,19_00112,OK,,4,2038,4438,6476,3,124,124,310,3,6,123,345,347.91559743881226
langmem,25,dev_0045,3,6_00038,OK,,4,3062,4435,7497,3,123,123,549,3,9,174,501,356.2905123233795
langmem,25,dev_0045,4,10_00105,OK,,4,1482,4460,5942,3,142,142,224,3,12,244,677,357.626962184906
langmem,25,dev_0045,5,13_00027,OK,,4,1738,4465,6203,3,129,129,285,3,15,301,839,359.892817735672
langmem,26,dev_0046,1,11_00031,OK,,4,1326,4455,5781,3,139,139,168,3,3,65,173,356.471328496933
langmem,26,dev_0046,2,3_00114,OK,,1,468,592,1060,6,347,347,272,6,9,333,560,41.102158546447754
langmem,26,dev_0046,3,17_00124,OK,,4,2926,4457,7383,3,141,141,494,3,12,399,738,357.1758077144623
langmem,26,dev_0046,4,13_00051,OK,,4,2258,4466,6724,3,149,149,365,3,15,474,922,359.99928092956543
langmem,26,dev_0046,5,8_00040,OK,,4,2546,4480,7026,3,153,153,422,3,18,554,1107,360.4899814128876
langmem,26,dev_0046,6,11_00109,OK,,4,2186,4429,6615,3,121,121,358,3,21,601,1265,354.53854036331177
langmem,27,dev_0047,1,4_00075,OK,,4,1890,4477,6367,3,135,135,295,3,3,63,166,380.49525690078735
langmem,27,dev_0047,2,16_00094,OK,,4,1866,4467,6333,3,126,126,288,3,6,116,323,355.7130882740021
langmem,27,dev_0047,3,12_00021,OK,,4,3522,4496,8018,3,172,172,643,3,9,216,529,363.26080894470215
langmem,27,dev_0047,4,6_00075,OK,,4,2106,4478,6584,3,130,130,331,3,12,274,698,360.33139157295227
langmem,27,dev_0047,5,9_00071,OK,,4,1942,4441,6383,3,123,123,321,3,15,325,855,355.28899669647217
langmem,27,dev_0047,6,8_00105,OK,,4,1922,4492,6414,3,143,143,283,3,18,394,1034,359.84179306030273
langmem,28,dev_0048,1,5_00043,OK,,4,954,4420,5374,2,72,72,104,2,2,24,93,347.94188237190247
langmem,28,dev_0048,2,6_00016,OK,,4,1418,4456,5874,3,119,119,206,3,5,68,242,333.6381537914276
langmem,28,dev_0048,3,11_00017,OK,,4,1782,4440,6222,3,125,125,270,3,8,120,401,357.27004885673523
langmem,28,dev_0048,4,11_00048,OK,,4,1354,4458,5812,3,142,142,180,3,11,186,580,359.0595672130585
langmem,28,dev_0048,5,4_00022,OK,,4,1854,4468,6322,3,123,123,285,3,14,237,733,360.334588766098
langmem,28,dev_0048,6,8_00075,OK,,1,430,330,760,6,273,273,246,6,20,431,1053,31.521434545516968
langmem,28,dev_0048,7,13_00056,OK,,4,2298,4467,6765,3,136,136,387,3,23,493,1223,357.1710069179535
langmem,29,dev_0049,1,10_00022,OK,,4,1834,4488,6322,3,146,146,281,3,3,74,178,384.6980838775635
langmem,29,dev_0049,2,20_00066,OK,,4,1762,4456,6218,3,117,117,274,3,6,119,327,355.65680599212646
langmem,29,dev_0049,3,12_00027,OK,,4,2126,4471,6597,3,153,153,335,3,9,200,510,362.0168869495392
langmem,29,dev_0049,4,4_00093,OK,,1,628,335,963,6,290,290,413,6,15,407,840,28.386271476745605
langmem,29,dev_0049,5,10_00042,OK,,1,400,515,915,6,288,288,237,6,19,553,1066,40.53032732009888
langmem,29,dev_0049,6,5_00027,OK,,4,1274,4487,5761,3,140,140,179,3,22,621,1240,361.2761368751526
langmem,29,dev_0049,7,8_00073,OK,,4,1678,4433,6111,3,119,119,252,3,25,668,1386,356.8255798816681
langmem,29,dev_0049,8,20_00046,OK,,4,1734,4460,6194,3,129,129,263,3,28,725,1549,358.5479757785797
langmem,30,dev_0050,1,2_00078,OK,,4,1210,4464,5674,3,119,119,160,3,3,47,154,365.99263286590576
langmem,30,dev_0050,2,2_00099,OK,,4,1526,4433,5959,3,119,119,220,3,6,94,304,345.10119795799255
langmem,30,dev_0050,3,12_00070,OK,,4,2414,4465,6879,3,143,143,412,3,9,162,480,359.0739290714264
langmem,30,dev_0050,4,14_00119,OK,,4,2570,4451,7021,3,139,139,429,3,12,228,652,356.95190358161926
langmem,30,dev_0050,5,8_00111,OK,,4,2166,4456,6622,3,133,133,329,3,15,289,819,358.50737380981445
langmem,30,dev_0050,6,9_00001,OK,,4,1530,4477,6007,3,133,133,222,3,18,349,986,358.0916624069214
langmem,30,dev_0050,7,7_00043,OK,,4,1838,4463,6301,3,119,119,282,3,21,395,1143,359.37785625457764
langmem,30,dev_0050,8,4_00017,OK,,4,1274,4450,5724,3,132,132,187,3,24,453,1307,355.51715445518494
langmem,31,dev_0051,1,11_00041,OK,,4,1330,4457,5787,3,141,141,185,3,3,65,174,364.91578674316406
langmem,31,dev_0051,2,16_00121,OK,,4,1466,4450,5916,3,143,143,211,3,6,136,351,345.8321735858917
langmem,31,dev_0051,3,18_00062,OK,,4,2718,4451,7169,3,134,134,473,3,9,197,519,358.76191997528076
langmem,31,dev_0051,4,14_00078,OK,,4,2430,4448,6878,3,134,134,398,3,12,259,687,356.47537326812744
langmem,31,dev_0051,5,18_00113,OK,,4,1878,4442,6320,3,131,131,284,3,15,316,851,357.27185463905334
langmem,31,dev_0051,6,15_00068,OK,,4,2314,4455,6769,3,138,138,379,3,18,381,1022,356.2217056751251
langmem,31,dev_0051,7,18_00028,OK,,1,603,368,971,6,309,309,368,6,24,608,1377,35.1210618019104
langmem,31,dev_0051,8,16_00052,OK,,1,515,355,870,6,306,306,323,6,29,792,1667,31.656184911727905
langmem,31,dev_0051,9,12_00069,OK,,4,2398,4444,6842,3,124,124,411,3,32,843,1829,356.59743428230286
langmem,32,dev_0052,1,11_00056,OK,,4,1986,4475,6461,3,134,134,313,3,3,59,166,375.1524066925049
langmem,32,dev_0052,2,17_00072,OK,,1,742,529,1271,6,290,290,484,6,8,238,446,40.95949625968933
