method,example_index,example_id,session_index,dialogue_id,status,error,llm_call_count,llm_input_tokens,llm_output_tokens,llm_total_tokens,embedding_call_count,embedding_input_tokens,embedding_total_tokens,raw_session_input_tokens,extracted_memory_count,stored_memory_count_after_session,stored_memory_content_tokens_after_session,stored_memory_serialized_tokens_after_session,elapsed_seconds
mem0,254,dev_0320,8,2_00065,OK,,2,3434,1223,4657,14,105,105,356,15,39,356,4412,36.18452978134155
mem0,255,dev_0321,1,5_00035,OK,,2,2788,148,2936,3,14,14,152,3,3,14,316,4.659255266189575
mem0,255,dev_0321,2,19_00096,OK,,2,3018,394,3412,6,31,31,245,6,9,45,961,11.678887605667114
mem0,255,dev_0321,3,8_00031,OK,,2,3232,688,3920,6,62,62,309,6,15,107,1647,20.901732683181763
mem0,255,dev_0321,4,2_00058,OK,,2,3187,759,3946,7,67,67,268,5,18,124,2002,22.296999216079712
mem0,255,dev_0321,5,11_00072,OK,,2,3309,811,4120,4,55,55,318,4,22,179,2469,22.522462844848633
mem0,255,dev_0321,6,4_00003,OK,,2,3052,621,3673,4,24,24,188,4,26,203,2901,18.148797512054443
mem0,256,dev_0322,1,18_00057,OK,,2,3146,476,3622,9,74,74,379,9,9,74,987,14.410038948059082
mem0,256,dev_0322,2,10_00114,OK,,2,3026,546,3572,4,32,32,178,4,13,106,1428,15.86398458480835
mem0,256,dev_0322,3,13_00016,OK,,2,3167,840,4007,9,54,54,246,9,22,160,2401,24.47246766090393
mem0,256,dev_0322,4,17_00055,OK,,2,3109,544,3653,4,22,22,260,4,26,182,2831,15.885201692581177
mem0,256,dev_0322,5,10_00083,OK,,2,3093,695,3788,5,28,28,187,5,31,210,3372,20.261317014694214
mem0,256,dev_0322,6,2_00122,OK,,2,3381,724,4105,6,41,41,454,6,37,251,4028,21.16168713569641
mem0,256,dev_0322,7,15_00012,OK,,2,3458,1055,4513,11,105,105,407,11,46,343,5070,30.809288501739502
mem0,256,dev_0322,8,3_00029,OK,,2,3309,962,4271,7,52,52,311,5,51,379,5611,27.848234176635742
mem0,256,dev_0322,9,16_00001,OK,,2,3586,1189,4775,8,77,77,415,9,57,431,6298,36.53076648712158
mem0,256,dev_0322,10,7_00058,OK,,2,3306,921,4227,5,43,43,275,5,62,474,6853,26.44144105911255
mem0,257,dev_0323,1,6_00126,OK,,2,2773,168,2941,3,23,23,143,3,3,23,320,5.332383394241333
mem0,257,dev_0323,2,18_00005,OK,,2,3470,665,4135,8,125,125,533,8,11,148,1269,20.652867794036865
mem0,257,dev_0323,3,18_00049,OK,,2,3444,907,4351,9,59,59,417,9,20,207,2264,27.006719827651978
mem0,257,dev_0323,4,12_00065,OK,,2,3342,876,4218,6,55,55,316,5,24,241,2723,24.61363697052002
mem0,257,dev_0323,5,2_00116,OK,,2,3245,842,4087,6,34,34,238,6,30,275,3373,24.15999937057495
mem0,257,dev_0323,6,20_00092,OK,,2,3440,1197,4637,9,73,73,304,9,39,348,4368,34.70040941238403
mem0,257,dev_0323,7,7_00054,OK,,2,3177,742,3919,6,47,47,233,6,43,379,4846,21.41750931739807
mem0,257,dev_0323,8,2_00079,OK,,2,3329,936,4265,9,51,51,242,6,44,378,5007,26.87415647506714
mem0,257,dev_0323,9,6_00084,OK,,2,3612,1542,5154,13,90,90,340,12,56,459,6314,44.523786544799805
mem0,257,dev_0323,10,6_00023,OK,,2,2911,408,3319,2,7,7,130,2,58,466,6523,11.61214280128479
mem0,258,dev_0325,1,16_00073,OK,,2,2916,240,3156,4,40,40,217,4,4,40,456,6.794990539550781
mem0,258,dev_0325,2,10_00049,OK,,2,3008,343,3351,3,26,26,231,3,7,66,792,10.325564861297607
mem0,258,dev_0325,3,8_00118,OK,,2,3185,630,3815,6,56,56,310,6,13,122,1456,18.56371808052063
mem0,258,dev_0325,4,2_00111,OK,,2,3237,797,4034,8,40,40,299,8,21,162,2333,23.70246171951294
mem0,258,dev_0325,5,1_00069,OK,,2,2933,443,3376,2,18,18,129,2,23,180,2552,12.833629608154297
mem0,258,dev_0325,6,9_00027,OK,,2,3272,686,3958,4,43,43,324,4,27,223,3012,19.63334321975708
mem0,258,dev_0325,7,19_00024,OK,,2,3442,932,4374,6,73,73,411,6,33,296,3699,26.800611972808838
mem0,259,dev_0326,1,12_00115,OK,,2,2908,290,3198,6,37,37,242,6,6,37,642,9.729391813278198
mem0,259,dev_0326,2,2_00086,OK,,2,3149,585,3734,6,60,60,302,9,7,66,781,16.452096939086914
mem0,259,dev_0326,3,10_00094,OK,,2,3090,538,3628,5,56,56,255,5,12,122,1344,15.986960411071777
mem0,259,dev_0326,4,5_00005,OK,,2,3045,506,3551,4,29,29,191,4,16,151,1788,13.980657577514648
mem0,259,dev_0326,5,10_00076,OK,,2,3020,513,3533,3,22,22,162,3,18,165,2026,14.887704610824585
mem0,259,dev_0326,6,17_00045,OK,,2,3374,791,4165,6,61,61,408,6,24,226,2697,23.96227264404297
mem0,259,dev_0326,7,10_00082,OK,,2,3049,528,3577,4,42,42,209,4,28,268,3144,14.847233057022095
mem0,259,dev_0326,8,12_00036,OK,,2,3426,816,4242,6,81,81,418,6,33,339,3742,23.754018306732178
mem0,259,dev_0326,9,4_00091,OK,,2,3338,842,4180,4,42,42,298,4,37,381,4198,23.47819209098816
mem0,259,dev_0326,10,14_00017,OK,,2,3360,905,4265,4,28,28,274,4,41,409,4627,26.253746032714844
mem0,260,dev_0327,1,4_00079,OK,,2,2912,282,3194,5,48,48,216,5,5,48,560,9.511039018630981
mem0,260,dev_0327,2,17_00099,OK,,2,3760,595,4355,7,65,65,830,7,12,113,1346,18.55452561378479
mem0,260,dev_0327,3,16_00026,OK,,2,3427,707,4134,6,52,52,451,6,18,165,2013,20.437623262405396
mem0,260,dev_0327,4,8_00063,OK,,2,3307,795,4102,5,49,49,323,5,23,214,2574,23.728307008743286
mem0,260,dev_0327,5,17_00036,OK,,2,3326,816,4142,4,37,37,322,4,27,251,3018,22.587364435195923
mem0,260,dev_0327,6,6_00083,OK,,2,3204,685,3889,6,45,45,287,6,32,287,3577,20.00718069076538
mem0,260,dev_0327,7,3_00123,OK,,2,2966,491,3457,2,12,12,141,2,34,299,3790,14.048474311828613
mem0,260,dev_0327,8,5_00102,OK,,2,2864,383,3247,2,13,13,93,2,36,312,4011,11.058181285858154
mem0,261,dev_0329,1,14_00059,OK,,2,3091,268,3359,4,54,54,372,4,4,54,463,8.167014837265015
mem0,261,dev_0329,2,2_00057,OK,,2,3100,552,3652,5,65,65,265,4,8,88,909,16.439696311950684
mem0,261,dev_0329,3,4_00074,OK,,2,3092,541,3633,4,38,38,220,4,12,126,1354,16.523047924041748
mem0,261,dev_0329,4,5_00115,OK,,2,2927,432,3359,2,26,26,120,2,14,152,1588,11.642311334609985
mem0,261,dev_0329,5,6_00110,OK,,2,3064,710,3774,4,26,26,140,4,18,178,2022,19.759378671646118
mem0,261,dev_0329,6,1_00056,OK,,2,3078,541,3619,3,29,29,198,3,21,207,2364,15.293689727783203
mem0,261,dev_0329,7,17_00016,OK,,2,3412,899,4311,5,48,48,357,5,26,255,2932,25.25535225868225
mem0,262,dev_0330,1,20_00061,OK,,2,3003,320,3323,6,47,47,305,6,6,47,661,10.126075506210327
mem0,262,dev_0330,2,2_00081,OK,,2,3166,642,3808,8,61,61,326,7,12,91,1343,19.289878368377686
mem0,262,dev_0330,3,2_00023,OK,,2,3038,530,3568,3,20,20,185,3,15,111,1665,15.51749587059021
mem0,262,dev_0330,4,13_00125,OK,,2,3398,799,4197,7,57,57,421,7,20,156,2263,23.103554487228394
mem0,262,dev_0330,5,9_00066,OK,,2,3091,739,3830,4,26,26,144,4,24,182,2708,20.77814817428589
mem0,262,dev_0330,6,1_00091,OK,,2,3217,652,3869,6,51,51,296,4,26,202,2982,19.423431634902954
mem0,262,dev_0330,7,10_00021,OK,,2,3246,870,4116,4,32,32,244,4,30,234,3421,24.45219135284424
mem0,263,dev_0331,1,9_00031,OK,,2,3096,230,3326,4,36,36,406,4,4,36,445,7.341736793518066
mem0,263,dev_0331,2,1_00109,OK,,2,3101,432,3533,5,38,38,305,5,9,74,993,13.20092248916626
mem0,263,dev_0331,3,9_00094,OK,,2,3007,517,3524,4,40,40,185,4,13,114,1451,14.753297090530396
mem0,263,dev_0331,4,14_00112,OK,,2,3517,853,4370,7,65,65,506,7,20,179,2236,25.042256116867065
mem0,263,dev_0331,5,17_00002,OK,,2,3110,705,3815,4,28,28,187,4,24,207,2670,20.510706663131714
mem0,263,dev_0331,6,13_00001,OK,,2,3199,866,4065,6,44,44,216,6,30,251,3323,25.213489770889282
mem0,263,dev_0331,7,14_00111,OK,,2,3565,1210,4775,10,68,68,396,9,39,310,4304,35.05202007293701
mem0,263,dev_0331,8,8_00009,OK,,2,3802,1486,5288,11,108,108,524,12,49,413,5405,42.49654769897461
mem0,264,dev_0332,1,3_00090,OK,,2,2731,118,2849,2,16,16,117,2,2,16,222,3.810192823410034
mem0,264,dev_0332,2,3_00110,OK,,2,2828,250,3078,5,40,40,123,3,5,39,545,8.002156019210815
mem0,264,dev_0332,3,16_00089,OK,,2,3060,525,3585,5,60,60,213,5,10,99,1115,15.525634765625
mem0,264,dev_0332,4,17_00056,OK,,2,3221,838,4059,7,66,66,250,7,17,165,1885,23.840697526931763
mem0,264,dev_0332,5,7_00039,OK,,2,3320,910,4230,5,54,54,273,5,22,219,2454,26.291775465011597
mem0,264,dev_0332,6,16_00028,OK,,2,3594,1185,4779,8,108,108,405,7,29,306,3253,34.425750494003296
mem0,264,dev_0332,7,19_00051,OK,,2,3662,1281,4943,9,70,70,472,9,38,376,4249,37.21303915977478
mem0,264,dev_0332,8,19_00081,OK,,2,3630,1098,4728,8,94,94,457,8,45,456,5063,31.38667368888855
