method,example_index,example_id,session_index,dialogue_id,status,error,llm_call_count,llm_input_tokens,llm_output_tokens,llm_total_tokens,embedding_call_count,embedding_input_tokens,embedding_total_tokens,raw_session_input_tokens,extracted_memory_count,stored_memory_count_after_session,stored_memory_content_tokens_after_session,stored_memory_serialized_tokens_after_session,elapsed_seconds
mem0,3,dev_0009,4,9_00041,OK,,2,3365,1045,4410,7,71,71,278,6,22,181,2522,29.630300283432007
mem0,3,dev_0009,5,17_00092,OK,,2,3710,1240,4950,9,85,85,510,8,28,251,3247,36.19019365310669
mem0,3,dev_0009,6,9_00029,OK,,2,3397,927,4324,6,54,54,372,6,33,296,3821,26.12276554107666
mem0,4,dev_0014,1,17_00063,OK,,2,3364,470,3834,8,88,88,547,8,8,88,905,14.773200511932373
mem0,4,dev_0014,2,14_00088,OK,,2,3407,687,4094,5,74,74,458,5,13,162,1486,19.727447509765625
mem0,4,dev_0014,3,19_00119,OK,,2,3325,770,4095,6,47,47,349,5,17,200,1955,22.165579080581665
mem0,4,dev_0014,4,14_00097,OK,,2,3342,867,4209,7,48,48,327,6,22,239,2531,24.44950032234192
mem0,4,dev_0014,5,19_00111,OK,,2,3133,776,3909,4,37,37,161,4,26,276,2986,21.709024906158447
mem0,4,dev_0014,6,14_00076,OK,,2,3618,998,4616,6,59,59,512,5,31,328,3553,28.690733432769775
mem0,5,dev_0015,1,14_00048,OK,,2,3175,324,3499,5,65,65,410,5,5,65,575,10.10953974723816
mem0,5,dev_0015,2,14_00089,OK,,2,3371,615,3986,10,88,88,455,7,10,108,1171,19.162937879562378
mem0,5,dev_0015,3,19_00035,OK,,2,3297,707,4004,7,48,48,376,7,17,156,1941,20.574788331985474
mem0,5,dev_0015,4,20_00015,OK,,2,3389,868,4257,5,44,44,372,5,22,200,2491,24.741313695907593
mem0,5,dev_0015,5,14_00064,OK,,2,3543,985,4528,6,69,69,421,6,27,261,3087,28.039371490478516
mem0,5,dev_0015,6,19_00032,OK,,2,3493,1187,4680,8,92,92,339,5,31,325,3577,33.94578313827515
mem0,5,dev_0015,7,20_00010,OK,,2,3526,1311,4837,6,49,49,289,6,37,374,4233,36.574251651763916
mem0,5,dev_0015,8,19_00107,OK,,2,3626,1183,4809,7,75,75,455,7,44,449,5009,33.733726024627686
mem0,5,dev_0015,9,17_00066,OK,,2,3977,1542,5519,8,77,77,591,8,52,526,5909,44.07231259346008
mem0,5,dev_0015,10,19_00029,OK,,2,3873,1751,5624,11,78,78,450,11,63,604,7124,50.229790687561035
mem0,6,dev_0020,1,6_00117,OK,,2,2804,156,2960,3,18,18,163,3,3,18,320,5.137170314788818
mem0,6,dev_0020,2,1_00084,OK,,2,3031,550,3581,9,55,55,253,9,12,73,1290,16.763627767562866
mem0,6,dev_0020,3,18_00108,OK,,2,3250,643,3893,5,53,53,352,5,17,126,1857,18.752445936203003
mem0,6,dev_0020,4,12_00034,OK,,2,3523,1269,4792,11,114,114,377,11,28,240,3098,37.00065779685974
mem0,6,dev_0020,5,3_00121,OK,,2,2989,504,3493,3,13,13,148,3,31,253,3423,14.524683952331543
mem0,6,dev_0020,6,13_00123,OK,,2,3733,902,4635,5,49,49,620,5,36,302,3982,25.200637340545654
mem0,6,dev_0020,7,9_00104,OK,,2,3187,923,4110,5,44,44,168,5,41,346,4517,26.019697427749634
mem0,6,dev_0020,8,11_00106,OK,,2,3386,998,4384,6,59,59,300,6,47,405,5192,28.424362421035767
mem0,6,dev_0020,9,9_00113,OK,,2,3202,871,4073,6,55,55,172,5,51,448,5668,24.775089979171753
mem0,6,dev_0020,10,20_00012,OK,,2,3380,917,4297,6,46,46,307,4,53,472,5932,26.099231243133545
mem0,7,dev_0021,1,14_00058,OK,,2,2970,264,3234,4,51,51,270,4,4,51,458,8.257239818572998
mem0,7,dev_0021,2,5_00053,OK,,2,2831,291,3122,2,10,10,90,2,6,61,671,8.459311246871948
mem0,7,dev_0021,3,16_00010,OK,,2,3365,791,4156,10,109,109,410,10,16,170,1815,23.084673404693604
mem0,7,dev_0021,4,6_00078,OK,,2,3464,912,4376,8,70,70,427,8,24,240,2701,26.178294897079468
mem0,7,dev_0021,5,6_00061,OK,,2,3392,958,4350,6,36,36,347,6,30,276,3362,28.317527055740356
mem0,7,dev_0021,6,13_00060,OK,,2,3284,903,4187,9,91,91,287,9,37,348,4192,26.391316890716553
mem0,7,dev_0021,7,9_00061,OK,,2,3359,1121,4480,6,36,36,255,6,43,384,4847,31.415873050689697
mem0,7,dev_0021,8,15_00031,OK,,2,3305,686,3991,4,60,60,337,4,47,444,5316,19.842429161071777
mem0,7,dev_0021,9,20_00091,OK,,2,3469,1206,4675,6,51,51,310,3,50,462,5642,33.94749689102173
mem0,8,dev_0022,1,16_00021,OK,,2,3112,352,3464,6,64,64,372,6,6,64,684,10.853550434112549
mem0,8,dev_0022,2,10_00102,OK,,2,3073,505,3578,4,49,49,237,4,10,113,1136,15.331476926803589
mem0,8,dev_0022,3,17_00107,OK,,2,3798,816,4614,8,90,90,755,8,18,203,2036,23.607656240463257
mem0,8,dev_0022,4,16_00064,OK,,2,3141,704,3845,8,66,66,171,4,21,239,2403,20.923002243041992
mem0,8,dev_0022,5,18_00077,OK,,2,3383,921,4304,6,78,78,330,6,27,317,3085,26.931718349456787
mem0,8,dev_0022,6,3_00044,OK,,2,3193,679,3872,3,35,35,242,3,30,352,3417,19.49018096923828
mem0,8,dev_0022,7,2_00003,OK,,2,3137,656,3793,3,23,23,183,3,33,375,3746,19.389116048812866
mem0,8,dev_0022,8,16_00057,OK,,2,3294,670,3964,4,29,29,349,4,37,404,4182,18.20448660850525
mem0,8,dev_0022,9,9_00091,OK,,2,3044,657,3701,3,18,18,146,3,40,422,4499,19.53303098678589
mem0,9,dev_0025,1,12_00044,OK,,2,3170,670,3840,12,90,90,357,9,9,60,968,21.20674967765808
mem0,9,dev_0025,2,17_00020,OK,,2,3100,609,3709,5,34,34,236,5,14,94,1503,17.770352602005005
mem0,9,dev_0025,3,9_00100,OK,,2,2957,659,3616,4,35,35,85,4,18,129,1954,18.698087453842163
mem0,9,dev_0025,4,18_00100,OK,,2,3368,1084,4452,8,52,52,298,8,26,181,2831,31.6838219165802
mem0,9,dev_0025,5,9_00086,OK,,2,3092,707,3799,6,39,39,200,6,31,217,3402,20.463250875473022
mem0,9,dev_0025,6,1_00064,OK,,2,3048,641,3689,4,24,24,172,4,35,241,3832,17.96816873550415
mem0,9,dev_0025,7,2_00011,OK,,2,3078,782,3860,5,32,32,142,5,39,268,4287,22.49616503715515
mem0,9,dev_0025,8,4_00106,OK,,2,3383,933,4316,6,45,45,328,4,42,299,4651,26.833928108215332
mem0,10,dev_0027,1,19_00068,OK,,2,2915,360,3275,7,52,52,191,7,7,52,766,11.030017852783203
mem0,10,dev_0027,2,7_00052,OK,,2,3044,411,3455,3,23,23,221,3,10,75,1095,12.186331272125244
mem0,10,dev_0027,3,1_00124,OK,,2,2999,535,3534,3,24,24,144,3,13,99,1431,15.468976497650146
mem0,10,dev_0027,4,7_00049,OK,,2,3019,566,3585,3,21,21,160,3,16,120,1756,16.124921798706055
mem0,10,dev_0027,5,1_00014,OK,,2,3001,514,3515,3,16,16,161,3,19,136,2079,14.66352891921997
mem0,10,dev_0027,6,2_00064,OK,,2,3369,1138,4507,10,65,65,297,10,29,201,3159,32.509190797805786
mem0,10,dev_0027,7,3_00076,OK,,2,2946,381,3327,2,39,39,152,2,31,240,3402,11.78458547592163
mem0,11,dev_0028,1,2_00037,OK,,2,2875,325,3200,5,45,45,195,0,0,0,0,10.328427076339722
mem0,11,dev_0028,2,14_00098,OK,,2,2993,336,3329,6,55,55,275,6,6,55,663,10.303603172302246
mem0,11,dev_0028,3,8_00059,OK,,2,3070,483,3553,4,38,38,236,4,10,93,1111,13.979038715362549
mem0,11,dev_0028,4,10_00123,OK,,2,3164,721,3885,7,42,42,239,7,17,135,1860,21.63119912147522
mem0,11,dev_0028,5,14_00024,OK,,2,3500,842,4342,7,57,57,488,7,24,192,2642,24.649494409561157
mem0,11,dev_0028,6,10_00110,OK,,2,3114,752,3866,7,45,45,222,6,29,229,3211,22.11647391319275
mem0,11,dev_0028,7,1_00027,OK,,2,3227,918,4145,7,70,70,231,7,36,299,4000,26.483604907989502
mem0,11,dev_0028,8,16_00038,OK,,2,3693,1249,4942,7,59,59,454,6,42,354,4677,35.60941982269287
mem0,11,dev_0028,9,1_00013,OK,,2,3102,570,3672,3,27,27,219,3,45,381,5007,16.32401752471924
mem0,12,dev_0029,1,12_00006,OK,,2,3177,458,3635,8,80,80,394,8,8,80,900,14.153951406478882
mem0,12,dev_0029,2,2_00013,OK,,2,2939,377,3316,3,18,18,150,3,11,98,1236,11.591736555099487
mem0,12,dev_0029,3,9_00009,OK,,2,3160,536,3696,3,32,32,261,3,14,130,1570,15.008606195449829
mem0,12,dev_0029,4,8_00084,OK,,2,3242,607,3849,4,32,32,303,4,18,162,2012,17.662076950073242
mem0,12,dev_0029,5,17_00065,OK,,2,3793,1177,4970,9,99,99,612,9,27,261,3024,33.79090642929077
mem0,12,dev_0029,6,14_00044,OK,,2,3291,810,4101,4,46,46,294,4,31,307,3481,23.354121208190918
mem0,12,dev_0029,7,5_00023,OK,,2,2988,650,3638,3,23,23,111,3,34,330,3806,18.62528157234192
mem0,12,dev_0029,8,12_00000,OK,,2,3664,1143,4807,13,153,153,445,8,37,362,4242,33.802605867385864
mem0,13,dev_0030,1,2_00104,OK,,2,2833,158,2991,3,20,20,180,3,3,20,323,5.025590419769287
mem0,13,dev_0030,2,1_00024,OK,,2,2940,327,3267,4,27,27,201,4,7,47,765,9.953277826309204
mem0,13,dev_0030,3,8_00016,OK,,2,3371,798,4169,9,97,97,426,9,16,144,1797,23.88553547859192
mem0,13,dev_0030,4,6_00122,OK,,2,3186,566,3752,4,30,30,318,4,20,174,2236,16.37647294998169
mem0,13,dev_0030,5,8_00125,OK,,2,3253,688,3941,4,24,24,311,4,24,198,2669,18.888599157333374
mem0,13,dev_0030,6,14_00110,OK,,2,3558,1092,4650,11,86,86,454,11,33,272,3703,31.228607177734375
mem0,13,dev_0030,7,9_00078,OK,,2,3194,859,4053,5,58,58,222,5,38,330,4274,23.179056644439697
mem0,13,dev_0030,8,14_00032,OK,,2,3263,849,4112,4,36,36,238,4,42,366,4727,22.409276962280273
mem0,13,dev_0030,9,4_00060,OK,,2,3293,655,3948,3,36,36,344,3,45,402,5069,17.979839324951172
mem0,13,dev_0030,10,4_00046,OK,,2,3196,933,4129,6,48,48,182,5,49,441,5539,24.429473638534546
mem0,14,dev_0031,1,9_00067,OK,,2,3116,246,3362,5,29,29,428,5,5,29,544,7.282655715942383
mem0,14,dev_0031,2,6_00091,OK,,2,2975,397,3372,4,25,25,202,4,9,54,985,11.078997373580933
mem0,14,dev_0031,3,17_00040,OK,,2,3187,550,3737,6,51,51,344,6,15,105,1658,15.302642107009888
mem0,14,dev_0031,4,6_00079,OK,,2,3238,701,3939,5,38,38,323,5,20,143,2213,18.806237936019897
mem0,14,dev_0031,5,5_00024,OK,,2,3148,720,3868,6,44,44,249,6,26,187,2878,19.1771502494812
mem0,14,dev_0031,6,2_00016,OK,,2,3100,691,3791,4,23,23,188,4,30,210,3308,18.02469825744629
mem0,14,dev_0031,7,1_00015,OK,,2,3289,955,4244,7,56,56,275,7,36,259,3992,25.984734296798706
mem0,14,dev_0031,8,5_00089,OK,,2,2852,403,3255,2,11,11,83,2,38,270,4203,10.612431764602661
mem0,14,dev_0031,9,14_00121,OK,,2,3226,707,3933,4,51,51,280,4,42,321,4667,18.166818618774414
mem0,14,dev_0031,10,5_00017,OK,,2,2964,327,3291,2,13,13,180,2,44,334,4884,8.507865190505981
mem0,15,dev_0032,1,10_00124,OK,,2,2803,296,3099,6,40,40,145,6,6,40,659,8.013751745223999
mem0,15,dev_0032,2,15_00097,OK,,2,3253,941,4194,13,118,118,334,12,18,153,1984,24.65996289253235
mem0,15,dev_0032,3,18_00087,OK,,2,3319,872,4191,5,53,53,303,5,23,206,2549,21.20407199859619
mem0,15,dev_0032,4,2_00088,OK,,2,3203,914,4117,6,32,32,189,6,29,238,3195,20.985442399978638
mem0,15,dev_0032,5,11_00112,OK,,2,3766,1275,5041,9,101,101,548,8,37,310,4092,28.512030124664307
mem0,15,dev_0032,6,12_00011,OK,,2,3642,1372,5014,14,139,139,439,14,45,397,5108,31.994178295135498
mem0,15,dev_0032,7,19_00100,OK,,2,3399,880,4279,4,54,54,336,4,49,451,5564,19.63167667388916
mem0,16,dev_0035,1,2_00123,OK,,2,2889,268,3157,4,54,54,199,4,4,54,481,7.035913944244385
mem0,16,dev_0035,2,16_00069,OK,,2,3245,829,4074,12,100,100,333,12,16,154,1807,19.15718388557434
mem0,16,dev_0035,3,12_00126,OK,,2,2934,525,3459,4,26,26,118,4,20,180,2242,10.817612409591675
mem0,16,dev_0035,4,20_00001,OK,,2,3125,565,3690,3,21,21,241,3,23,201,2566,11.342627048492432
mem0,16,dev_0035,5,15_00025,OK,,2,3598,1286,4884,12,92,92,464,12,35,293,3876,26.828416109085083
mem0,16,dev_0035,6,16_00086,OK,,2,3345,1069,4414,6,41,41,253,6,41,334,4519,21.93103790283203
mem0,17,dev_0036,1,3_00116,OK,,2,2824,114,2938,2,14,14,195,2,2,14,215,4.303189277648926
mem0,17,dev_0036,2,20_00062,OK,,2,2991,364,3355,5,44,44,211,5,7,58,768,10.738942384719849
mem0,17,dev_0036,3,6_00004,OK,,2,2958,504,3462,5,41,41,165,5,12,99,1324,14.176321506500244
mem0,17,dev_0036,4,2_00033,OK,,2,2963,494,3457,4,25,25,149,4,16,124,1761,14.110741138458252
mem0,17,dev_0036,5,15_00054,OK,,2,3467,950,4417,8,77,77,425,8,24,201,2653,26.12717318534851
mem0,18,dev_0037,1,14_00055,OK,,2,2899,258,3157,4,51,51,194,4,4,51,461,7.940578460693359
mem0,18,dev_0037,2,7_00004,OK,,2,2965,384,3349,3,42,42,178,3,7,93,806,10.611048698425293
mem0,18,dev_0037,3,15_00085,OK,,2,3290,772,4062,9,59,59,341,9,16,152,1799,22.165114879608154
mem0,18,dev_0037,4,11_00125,OK,,2,3323,1088,4411,11,65,65,256,11,27,217,2998,31.640657663345337
mem0,18,dev_0037,5,5_00103,OK,,2,2945,628,3573,3,14,14,81,3,30,231,3323,17.903035879135132
mem0,19,dev_0038,1,8_00018,OK,,2,3247,627,3874,11,112,112,438,11,11,112,1226,20.312102794647217
mem0,19,dev_0038,2,16_00068,OK,,2,3287,886,4173,8,65,65,301,8,19,177,2111,25.929625511169434
mem0,19,dev_0038,3,8_00019,OK,,2,3463,918,4381,6,87,87,406,6,25,264,2818,26.540130853652954
mem0,19,dev_0038,4,12_00012,OK,,2,3515,1405,4920,11,99,99,253,11,36,363,4028,40.77771186828613
mem0,19,dev_0038,5,19_00062,OK,,2,3397,920,4317,7,104,104,338,7,41,441,4642,26.23367428779602
mem0,20,dev_0039,1,20_00072,OK,,2,3122,422,3544,7,78,78,360,7,7,78,776,12.848189353942871
mem0,20,dev_0039,2,6_00066,OK,,2,3256,589,3845,6,50,50,361,12,7,60,781,17.352473974227905
mem0,20,dev_0039,3,16_00011,OK,,2,3213,621,3834,6,54,54,325,6,13,114,1439,18.924993753433228
mem0,20,dev_0039,4,11_00113,OK,,2,3436,874,4310,7,96,96,405,7,19,196,2149,24.852970600128174
mem0,20,dev_0039,5,20_00016,OK,,2,3341,997,4338,6,35,35,261,6,25,231,2815,28.36958336830139
mem0,20,dev_0039,6,1_00093,OK,,2,3273,1024,4297,7,37,37,213,7,32,268,3578,29.045408487319946
mem0,21,dev_0040,1,4_00019,OK,,2,2897,160,3057,3,21,21,244,3,3,21,331,4.710436105728149
mem0,21,dev_0040,2,4_00002,OK,,2,2857,263,3120,5,30,30,151,4,5,30,583,8.528619527816772
mem0,21,dev_0040,3,6_00021,OK,,2,2929,429,3358,5,27,27,173,5,10,57,1141,13.073847532272339
mem0,21,dev_0040,4,15_00043,OK,,2,3192,589,3781,4,61,61,302,4,14,118,1616,17.149675607681274
mem0,21,dev_0040,5,8_00117,OK,,2,3261,851,4112,7,65,65,297,7,21,183,2391,24.68415904045105
mem0,21,dev_0040,6,2_00030,OK,,2,3082,597,3679,4,37,37,205,4,25,220,2839,16.653350591659546
mem0,21,dev_0040,7,12_00099,OK,,2,3322,877,4199,5,45,45,276,5,29,255,3298,24.89949369430542
mem0,21,dev_0040,8,1_00104,OK,,2,3118,634,3752,5,40,40,221,5,33,288,3754,18.862558126449585
mem0,21,dev_0040,9,4_00042,OK,,2,3281,887,4168,6,62,62,229,6,38,343,4315,25.969106674194336
mem0,21,dev_0040,10,3_00085,OK,,2,3194,891,4085,4,39,39,158,4,42,382,4767,24.43860173225403
mem0,22,dev_0041,1,19_00106,OK,,2,2965,182,3147,3,31,31,282,3,3,31,340,5.502418279647827
mem0,22,dev_0041,2,9_00120,OK,,2,2972,423,3395,7,60,60,216,6,8,57,902,13.250673770904541
mem0,22,dev_0041,3,10_00040,OK,,2,2998,523,3521,4,27,27,171,4,12,84,1335,14.157136917114258
mem0,22,dev_0041,4,20_00087,OK,,2,3314,752,4066,7,67,67,363,7,19,151,2119,22.426466941833496
mem0,22,dev_0041,5,18_00034,OK,,2,3469,935,4404,6,42,42,410,6,25,193,2778,26.786919355392456
mem0,22,dev_0041,6,9_00117,OK,,2,3069,882,3951,4,31,31,93,4,29,224,3216,25.485504150390625
mem0,22,dev_0041,7,1_00122,OK,,2,3244,737,3981,5,28,28,290,5,34,252,3747,20.78502917289734
mem0,22,dev_0041,8,14_00073,OK,,2,3351,974,4325,5,47,47,286,5,39,299,4298,27.12496328353882
mem0,22,dev_0041,9,15_00048,OK,,2,3195,517,3712,2,46,46,291,2,41,345,4542,15.482839822769165
mem0,22,dev_0041,10,1_00022,OK,,2,3227,676,3903,7,56,56,286,5,44,373,4923,18.97165608406067
mem0,23,dev_0042,1,19_00079,OK,,2,3415,524,3939,8,106,106,599,8,8,106,922,16.49323058128357
mem0,23,dev_0042,2,13_00029,OK,,2,3091,531,3622,4,27,27,230,4,12,133,1361,15.325498104095459
mem0,23,dev_0042,3,16_00060,OK,,2,3238,775,4013,8,60,60,284,7,18,180,2047,22.975366592407227
mem0,23,dev_0042,4,17_00064,OK,,2,3745,1199,4944,11,101,101,623,11,29,281,3273,35.21896839141846
mem0,23,dev_0042,5,4_00088,OK,,2,3176,763,3939,5,41,41,228,4,33,318,3718,22.256138801574707
mem0,23,dev_0042,6,3_00056,OK,,2,3525,1142,4667,6,49,49,363,6,39,367,4376,32.266945600509644
mem0,23,dev_0042,7,19_00041,OK,,2,3688,1282,4970,8,92,92,464,8,46,451,5189,35.94977951049805
mem0,23,dev_0042,8,1_00118,OK,,2,3313,947,4260,11,90,90,325,11,52,499,5918,27.654502153396606
mem0,24,dev_0044,1,18_00092,OK,,2,2830,178,3008,3,28,28,155,3,3,28,329,5.4710447788238525
mem0,24,dev_0044,2,15_00102,OK,,2,3134,483,3617,6,66,66,312,6,9,94,1005,14.56256103515625
mem0,24,dev_0044,3,8_00056,OK,,2,3266,692,3958,6,40,40,329,6,15,134,1663,19.40440273284912
mem0,24,dev_0044,4,1_00030,OK,,2,2909,442,3351,2,21,21,111,2,17,155,1887,12.40464735031128
mem0,24,dev_0044,5,6_00074,OK,,2,3592,924,4516,6,57,57,548,6,23,212,2556,26.625735759735107
mem0,24,dev_0044,6,13_00050,OK,,2,3495,1077,4572,9,60,60,411,9,32,272,3542,30.786356449127197
mem0,24,dev_0044,7,19_00046,OK,,2,3695,1386,5081,10,79,79,442,10,42,351,4649,39.5297794342041
mem0,24,dev_0044,8,10_00067,OK,,2,3167,945,4112,5,35,35,148,5,47,386,5191,27.826514959335327
mem0,25,dev_0045,1,13_00122,OK,,2,3190,426,3616,7,83,83,437,7,7,83,799,12.520718336105347
mem0,25,dev_0045,2,19_00112,OK,,2,3219,608,3827,6,38,38,310,6,13,121,1448,18.83484125137329
mem0,25,dev_0045,3,6_00038,OK,,2,3548,772,4320,6,40,40,549,6,19,161,2101,22.16239285469055
mem0,25,dev_0045,4,10_00105,OK,,2,3181,806,3987,5,37,37,224,5,24,198,2655,22.931520223617554
mem0,25,dev_0045,5,13_00027,OK,,2,3214,755,3969,5,43,43,285,4,27,226,3002,21.468696117401123
mem0,26,dev_0046,1,11_00031,OK,,2,2837,188,3025,3,30,30,168,3,3,30,345,5.658848524093628
mem0,26,dev_0046,2,3_00114,OK,,2,3083,428,3511,5,49,49,272,5,8,79,896,13.043664693832397
mem0,26,dev_0046,3,17_00124,OK,,2,3529,915,4444,8,108,108,494,6,14,153,1580,26.895355701446533
mem0,26,dev_0046,4,13_00051,OK,,2,3333,671,4004,4,59,59,365,4,18,212,2051,18.72589349746704
mem0,26,dev_0046,5,8_00040,OK,,2,3421,695,4116,11,123,123,422,5,22,275,2535,21.781835079193115
mem0,26,dev_0046,6,11_00109,OK,,2,3425,967,4392,6,81,81,358,5,27,333,3096,28.13739562034607
mem0,27,dev_0047,1,4_00075,OK,,2,2980,192,3172,3,37,37,295,3,3,37,347,5.820935964584351
mem0,27,dev_0047,2,16_00094,OK,,2,3076,388,3464,5,32,32,288,5,8,69,896,11.989431142807007
mem0,27,dev_0047,3,12_00021,OK,,2,3706,1171,4877,16,166,166,643,16,24,235,2696,35.74024748802185
mem0,27,dev_0047,4,6_00075,OK,,2,3397,896,4293,5,42,42,331,5,29,277,3257,26.15536904335022
mem0,27,dev_0047,5,9_00071,OK,,2,3494,1241,4735,7,60,60,321,7,36,337,4032,36.68011260032654
mem0,27,dev_0047,6,8_00105,OK,,2,3380,980,4360,5,53,53,283,5,41,390,4594,27.534899473190308
mem0,28,dev_0048,1,5_00043,OK,,2,2717,104,2821,2,9,9,104,2,2,9,216,3.527151346206665
mem0,28,dev_0048,2,6_00016,OK,,2,2918,313,3231,5,26,26,206,5,7,35,756,9.107226610183716
mem0,28,dev_0048,3,11_00017,OK,,2,3102,494,3596,4,39,39,270,4,11,74,1206,15.266764879226685
mem0,28,dev_0048,4,11_00048,OK,,2,3017,520,3537,4,42,42,180,4,15,116,1657,15.609796285629272
mem0,28,dev_0048,5,4_00022,OK,,2,3154,560,3714,4,29,29,285,4,19,145,2102,15.549910545349121
mem0,28,dev_0048,6,8_00075,OK,,2,3131,570,3701,3,25,25,246,3,22,170,2440,16.282094478607178
mem0,28,dev_0048,7,13_00056,OK,,2,3348,813,4161,7,55,55,387,7,29,225,3218,24.02982211112976
mem0,29,dev_0049,1,10_00022,OK,,2,2957,204,3161,4,25,25,281,4,4,25,436,5.815371751785278
mem0,29,dev_0049,2,20_00066,OK,,2,3076,491,3567,6,58,58,274,6,10,83,1099,14.238716125488281
mem0,29,dev_0049,3,12_00027,OK,,2,3263,687,3950,6,51,51,335,6,16,134,1750,20.26077103614807
mem0,29,dev_0049,4,4_00093,OK,,2,3398,816,4214,6,63,63,413,5,21,173,2301,23.50522804260254
mem0,29,dev_0049,5,10_00042,OK,,2,3157,689,3846,3,25,25,237,3,24,198,2627,19.767485857009888
mem0,29,dev_0049,6,5_00027,OK,,2,3081,738,3819,5,38,38,179,5,29,236,3167,21.309482097625732
mem0,29,dev_0049,7,8_00073,OK,,2,3211,782,3993,5,31,31,252,5,34,267,3706,22.982592821121216
mem0,29,dev_0049,8,20_00046,OK,,2,3334,1062,4396,7,76,76,263,7,39,326,4322,30.267738342285156
mem0,30,dev_0050,1,2_00078,OK,,2,2814,260,3074,5,36,36,160,5,5,36,544,8.535515546798706
mem0,30,dev_0050,2,2_00099,OK,,2,3001,398,3399,4,26,26,220,4,9,62,988,12.113837957382202
mem0,30,dev_0050,3,12_00070,OK,,2,3317,662,3979,6,62,62,412,6,15,124,1661,19.519493341445923
mem0,30,dev_0050,4,14_00119,OK,,2,3378,711,4089,6,69,69,429,5,19,181,2149,20.781482458114624
mem0,30,dev_0050,5,8_00111,OK,,2,3409,943,4352,6,55,55,329,6,25,236,2817,26.586442708969116
mem0,30,dev_0050,6,9_00001,OK,,2,3088,530,3618,3,39,39,222,3,28,275,3159,15.406805276870728
mem0,30,dev_0050,7,7_00043,OK,,2,3255,761,4016,5,27,27,282,5,33,302,3708,21.59067988395691
mem0,30,dev_0050,8,4_00017,OK,,2,3065,614,3679,3,16,16,187,3,36,318,4029,17.77333378791809
mem0,31,dev_0051,1,11_00041,OK,,2,2839,190,3029,3,36,36,185,3,3,36,346,6.127179861068726
mem0,31,dev_0051,2,16_00121,OK,,2,2965,307,3272,3,29,29,211,3,6,65,682,8.62150502204895
mem0,31,dev_0051,3,18_00062,OK,,2,3397,732,4129,9,79,79,473,9,15,144,1670,21.45284867286682
mem0,31,dev_0051,4,14_00078,OK,,2,3362,782,4144,9,86,86,398,8,23,219,2540,23.54176139831543
mem0,31,dev_0051,5,18_00113,OK,,2,3210,618,3828,4,36,36,284,4,27,255,2990,17.178963899612427
mem0,31,dev_0051,6,15_00068,OK,,2,3476,1139,4615,10,77,77,379,10,37,332,4097,33.544986724853516
mem0,31,dev_0051,7,18_00028,OK,,2,3504,1014,4518,5,76,76,368,4,41,397,4569,29.301653623580933
mem0,31,dev_0051,8,16_00052,OK,,2,3456,1156,4612,8,60,60,323,8,49,457,5454,33.291677713394165
mem0,31,dev_0051,9,12_00069,OK,,2,3391,755,4146,4,19,19,411,4,53,476,5883,22.14137554168701
mem0,32,dev_0052,1,11_00056,OK,,2,3027,298,3325,5,51,51,313,5,5,51,566,9.078503370285034
